# x y z exact_flux predicted_flux abs_error
0.0000000000000000e+00 4.6666666666666667e-01 7.3333333333333328e-01 -2.1777777777777779e-01 -2.1688900948647449e-01 8.8876829130329904e-04
0.0000000000000000e+00 4.6666666666666667e-01 8.0000000000000004e-01 -2.1777777777777779e-01 -2.1727878565000472e-01 4.9899212777307356e-04
0.0000000000000000e+00 4.6666666666666667e-01 8.6666666666666670e-01 -2.1777777777777779e-01 -2.1812653539730714e-01 3.4875761952934958e-04
0.0000000000000000e+00 5.3333333333333333e-01 0.0000000000000000e+00 0.0000000000000000e+00 -1.1356122085332109e-03 1.1356122085332109e-03
0.0000000000000000e+00 5.3333333333333333e-01 6.6666666666666666e-02 -2.8444444444444444e-01 -2.8428845114881185e-01 1.5599329563259490e-04
0.0000000000000000e+00 5.3333333333333333e-01 1.3333333333333333e-01 -2.8444444444444444e-01 -2.8424333800740070e-01 2.0110643704374098e-04
0.0000000000000000e+00 5.3333333333333333e-01 2.0000000000000001e-01 -2.8444444444444444e-01 -2.8421520232249986e-01 2.2924212194458393e-04
0.0000000000000000e+00 5.3333333333333333e-01 2.6666666666666666e-01 -2.8444444444444444e-01 -2.8415685190143469e-01 2.8759254300975146e-04
0.0000000000000000e+00 5.3333333333333333e-01 3.3333333333333331e-01 -2.8444444444444444e-01 -2.8404209344398940e-01 4.0235100045504790e-04
0.0000000000000000e+00 5.3333333333333333e-01 4.0000000000000002e-01 -2.8444444444444444e-01 -2.8386735413948067e-01 5.7709030496377878e-04
0.0000000000000000e+00 5.3333333333333333e-01 4.6666666666666667e-01 -2.8444444444444444e-01 -2.8365246833655244e-01 7.9197610789200068e-04
0.0000000000000000e+00 5.3333333333333333e-01 5.3333333333333333e-01 -2.8444444444444444e-01 -2.8344097932102019e-01 1.0034651234242520e-03
0.0000000000000000e+00 5.3333333333333333e-01 5.9999999999999998e-01 -2.8444444444444444e-01 -2.8330001577089009e-01 1.1444286735543541e-03
0.0000000000000000e+00 5.3333333333333333e-01 6.6666666666666663e-01 -2.8444444444444444e-01 -2.8331946627998494e-01 1.1249781644595003e-03
0.0000000000000000e+00 5.3333333333333333e-01 7.3333333333333328e-01 -2.8444444444444444e-01 -2.8360987540444388e-01 8.3456904000056564e-04
0.0000000000000000e+00 5.3333333333333333e-01 8.0000000000000004e-01 -2.8444444444444444e-01 -2.8429829300052700e-01 1.4615144391744161e-04
0.0000000000000000e+00 5.9999999999999998e-01 0.0000000000000000e+00 0.0000000000000000e+00 -4.3792196115134712e-04 4.3792196115134712e-04
0.0000000000000000e+00 5.9999999999999998e-01 6.6666666666666666e-02 -3.5999999999999999e-01 -3.6097067663977533e-01 9.7067663977534746e-04
0.0000000000000000e+00 5.9999999999999998e-01 1.3333333333333333e-01 -3.5999999999999999e-01 -3.6083514180965831e-01 8.3514180965832407e-04
0.0000000000000000e+00 5.9999999999999998e-01 2.0000000000000001e-01 -3.5999999999999999e-01 -3.6064540362547765e-01 6.4540362547765850e-04
0.0000000000000000e+00 5.9999999999999998e-01 2.6666666666666666e-01 -3.5999999999999999e-01 -3.6038101726569338e-01 3.8101726569339522e-04
0.0000000000000000e+00 5.9999999999999998e-01 3.3333333333333331e-01 -3.5999999999999999e-01 -3.6004615263075812e-01 4.6152630758133917e-05
0.0000000000000000e+00 5.9999999999999998e-01 4.0000000000000002e-01 -3.5999999999999999e-01 -3.5966877232154926e-01 3.3122767845072953e-04
0.0000000000000000e+00 5.9999999999999998e-01 4.6666666666666667e-01 -3.5999999999999999e-01 -3.5929862919138866e-01 7.0137080861132350e-04
0.0000000000000000e+00 5.9999999999999998e-01 5.3333333333333333e-01 -3.5999999999999999e-01 -3.5900457846100753e-01 9.9542153899245811e-04
0.0000000000000000e+00 5.9999999999999998e-01 5.9999999999999998e-01 -3.5999999999999999e-01 -3.5887141649260862e-01 1.1285835073913675e-03
0.0000000000000000e+00 5.9999999999999998e-01 6.6666666666666663e-01 -3.5999999999999999e-01 -3.5899612684263160e-01 1.0038731573683846e-03
0.0000000000000000e+00 5.9999999999999998e-01 7.3333333333333328e-01 -3.5999999999999999e-01 -3.5948311707811292e-01 5.1688292188706297e-04
0.0000000000000000e+00 5.9999999999999998e-01 8.0000000000000004e-01 2.7500739799625755e+00 2.7481282752133982e+00 1.9457047491773238e-03
0.0000000000000000e+00 6.6666666666666663e-01 0.0000000000000000e+00 0.0000000000000000e+00 2.2742787762066810e-04 2.2742787762066810e-04
0.0000000000000000e+00 6.6666666666666663e-01 6.6666666666666666e-02 -4.4444444444444442e-01 -4.4600548529370826e-01 1.5610408492638395e-03
0.0000000000000000e+00 6.6666666666666663e-01 1.3333333333333333e-01 -4.4444444444444442e-01 -4.4590342238619968e-01 1.4589779417552573e-03
0.0000000000000000e+00 6.6666666666666663e-01 2.0000000000000001e-01 -4.4444444444444442e-01 -4.4567572754867674e-01 1.2312831042323169e-03
0.0000000000000000e+00 6.6666666666666663e-01 2.6666666666666666e-01 -4.4444444444444442e-01 -4.4532652790502186e-01 8.8208346057744302e-04
0.0000000000000000e+00 6.6666666666666663e-01 3.3333333333333331e-01 -4.4444444444444442e-01 -4.4488770964938595e-01 4.4326520494153421e-04
0.0000000000000000e+00 6.6666666666666663e-01 4.0000000000000002e-01 -4.4444444444444442e-01 -4.4441559888071158e-01 2.8845563732837753e-05
0.0000000000000000e+00 6.6666666666666663e-01 4.6666666666666667e-01 -4.4444444444444442e-01 -4.4398597968915610e-01 4.5846475528832364e-04
0.0000000000000000e+00 6.6666666666666663e-01 5.3333333333333333e-01 -4.4444444444444442e-01 -4.4368805844929343e-01 7.5638599515098770e-04
0.0000000000000000e+00 6.6666666666666663e-01 5.9999999999999998e-01 -4.4444444444444442e-01 -4.4361774186083597e-01 8.2670258360845184e-04
0.0000000000000000e+00 6.6666666666666663e-01 6.6666666666666663e-01 -4.4444444444444442e-01 -4.4387031109745417e-01 5.7413334699024654e-04
0.0000000000000000e+00 6.6666666666666663e-01 7.3333333333333328e-01 -4.4444444444444442e-01 -4.4453232695724665e-01 8.7882512802228696e-05
0.0000000000000000e+00 7.3333333333333328e-01 0.0000000000000000e+00 0.0000000000000000e+00 8.4692565586846999e-04 8.4692565586846999e-04
0.0000000000000000e+00 7.3333333333333328e-01 6.6666666666666666e-02 -5.3777777777777769e-01 -5.3918426664507202e-01 1.4064888672943310e-03
0.0000000000000000e+00 7.3333333333333328e-01 1.3333333333333333e-01 -5.3777777777777769e-01 -5.3925100445980700e-01 1.4732266820293161e-03
0.0000000000000000e+00 7.3333333333333328e-01 2.0000000000000001e-01 -5.3777777777777769e-01 -5.3913276942002064e-01 1.3549916422429531e-03
0.0000000000000000e+00 7.3333333333333328e-01 2.6666666666666666e-01 -5.3777777777777769e-01 -5.3885310544021237e-01 1.0753276624346775e-03
0.0000000000000000e+00 7.3333333333333328e-01 3.3333333333333331e-01 -5.3777777777777769e-01 -5.3846503958802006e-01 6.8726181024236777e-04
0.0000000000000000e+00 7.3333333333333328e-01 4.0000000000000002e-01 -5.3777777777777769e-01 -5.3804529980347671e-01 2.6752202569901851e-04
0.0000000000000000e+00 7.3333333333333328e-01 4.6666666666666667e-01 -5.3777777777777769e-01 -5.3768630023523201e-01 9.1477542545681523e-05
0.0000000000000000e+00 7.3333333333333328e-01 5.3333333333333333e-01 -5.3777777777777769e-01 -5.3748660235565315e-01 2.9117542212453440e-04
0.0000000000000000e+00 7.3333333333333328e-01 5.9999999999999998e-01 -5.3777777777777769e-01 -5.3754039458297409e-01 2.3738319480359760e-04
0.0000000000000000e+00 7.3333333333333328e-01 6.6666666666666663e-01 -5.3777777777777769e-01 -5.3792633455336847e-01 1.4855677559078018e-04
0.0000000000000000e+00 8.0000000000000004e-01 0.0000000000000000e+00 0.0000000000000000e+00 1.4553862994299402e-03 1.4553862994299402e-03
0.0000000000000000e+00 8.0000000000000004e-01 6.6666666666666666e-02 -6.4000000000000012e-01 -6.4048978744090146e-01 4.8978744090133475e-04
0.0000000000000000e+00 8.0000000000000004e-01 1.3333333333333333e-01 -6.4000000000000012e-01 -6.4084953809956446e-01 8.4953809956433979e-04
0.0000000000000000e+00 8.0000000000000004e-01 2.0000000000000001e-01 -6.4000000000000012e-01 -6.4098534123685036e-01 9.8534123685023456e-04
0.0000000000000000e+00 8.0000000000000004e-01 2.6666666666666666e-01 -6.4000000000000012e-01 -6.4093261264195855e-01 9.3261264195843019e-04
0.0000000000000000e+00 8.0000000000000004e-01 3.3333333333333331e-01 -6.4000000000000012e-01 -6.4075559170597296e-01 7.5559170597283565e-04
0.0000000000000000e+00 8.0000000000000004e-01 4.0000000000000002e-01 -6.4000000000000012e-01 -6.4053914956093938e-01 5.3914956093925603e-04
0.0000000000000000e+00 8.0000000000000004e-01 4.6666666666666667e-01 -6.4000000000000012e-01 -6.4037778700602355e-01 3.7778700602342230e-04
0.0000000000000000e+00 8.0000000000000004e-01 5.3333333333333333e-01 -6.4000000000000012e-01 -6.4036264726548586e-01 3.6264726548573822e-04
0.0000000000000000e+00 8.0000000000000004e-01 5.9999999999999998e-01 3.1118786526951041e+00 3.1119972567643668e+00 1.1860406926267331e-04
0.0000000000000000e+00 8.6666666666666670e-01 0.0000000000000000e+00 0.0000000000000000e+00 2.1161218806191422e-03 2.1161218806191422e-03
0.0000000000000000e+00 8.6666666666666670e-01 6.6666666666666666e-02 -7.5111111111111117e-01 -7.5008566421291478e-01 1.0254468981963916e-03
0.0000000000000000e+00 8.6666666666666670e-01 1.3333333333333333e-01 -7.5111111111111117e-01 -7.5083251996987310e-01 2.7859114123807149e-04
0.0000000000000000e+00 8.6666666666666670e-01 2.0000000000000001e-01 -7.5111111111111117e-01 -7.5133865038307668e-01 2.2753927196550450e-04
0.0000000000000000e+00 8.6666666666666670e-01 2.6666666666666666e-01 -7.5111111111111117e-01 -7.5164167553928263e-01 5.3056442817145388e-04
0.0000000000000000e+00 8.6666666666666670e-01 3.3333333333333331e-01 -7.5111111111111117e-01 -7.5180414984431920e-01 6.9303873320802900e-04
0.0000000000000000e+00 8.6666666666666670e-01 4.0000000000000002e-01 -7.5111111111111117e-01 -7.5190303256646329e-01 7.9192145535211811e-04
0.0000000000000000e+00 8.6666666666666670e-01 4.6666666666666667e-01 -7.5111111111111117e-01 -7.5201587361236710e-01 9.0476250125592905e-04
0.0000000000000000e+00 9.3333333333333335e-01 0.0000000000000000e+00 0.0000000000000000e+00 2.8865661070492502e-03 2.8865661070492502e-03
0.0000000000000000e+00 9.3333333333333335e-01 6.6666666666666666e-02 -8.7111111111111117e-01 -8.6825673299978956e-01 2.8543781113216093e-03
0.0000000000000000e+00 9.3333333333333335e-01 1.3333333333333333e-01 -8.7111111111111117e-01 -8.6944187484323132e-01 1.6692362678798478e-03
0.0000000000000000e+00 9.3333333333333335e-01 2.0000000000000001e-01 -8.7111111111111117e-01 -8.7038545842539994e-01 7.2565268571123109e-04
0.0000000000000000e+00 9.3333333333333335e-01 2.6666666666666666e-01 -8.7111111111111117e-01 -8.7111541599878817e-01 4.3048876769979927e-06
0.0000000000000000e+00 9.3333333333333335e-01 3.3333333333333331e-01 -8.7111111111111117e-01 -8.7167689515018187e-01 5.6578403907070474e-04
0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00 3.0806046117362795e+00 3.0836841821701131e+00 3.0795704338335561e-03
6.6666666666666666e-02 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2826168592368101e+00 1.8275852076343746e-03
6.6666666666666666e-02 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3581188860787230e+00 1.8811139212768779e-03
6.6666666666666666e-02 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4430282309904183e+00 1.4162134540263160e-03
6.6666666666666666e-02 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5372019443030562e+00 5.7583347472123236e-04
6.6666666666666666e-02 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6403981747001311e+00 3.9817470013092660e-04
6.6666666666666666e-02 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7522703784123252e+00 1.1592673012139620e-03
6.6666666666666666e-02 0.0000000000000000e+00 9.3333333333333335e-01 -2.8711111111111114e+00 -2.8723671952102365e+00 1.2560840991251432e-03
1.3333333333333333e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2827325014083959e+00 1.7119430360486021e-03
1.3333333333333333e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3582607005862193e+00 1.7392994137805928e-03
1.3333333333333333e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4431338324859873e+00 1.3106119584573861e-03
1.3333333333333333e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5372416124543022e+00 5.3616532347522394e-04
1.3333333333333333e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6403871629362450e+00 3.8716293624485587e-04
1.3333333333333333e-01 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7522779201981247e+00 1.1668090870133874e-03
1.3333333333333333e-01 0.0000000000000000e+00 9.3333333333333335e-01 -2.8711111111111114e+00 -2.8725214376419679e+00 1.4103265308564872e-03
2.0000000000000001e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2167980766384510e+00 9.7970113932666081e-04
2.0000000000000001e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2830517556817673e+00 1.3926887626771745e-03
2.0000000000000001e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3586031834473715e+00 1.3968165526283549e-03
2.0000000000000001e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4434296216498694e+00 1.0148227945752097e-03
2.0000000000000001e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5374485061068928e+00 3.2927167088470100e-04
2.0000000000000001e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6405034982292985e+00 5.0349822929840471e-04
2.0000000000000001e-01 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7523526335522499e+00 1.2415224411386205e-03
2.0000000000000001e-01 0.0000000000000000e+00 9.3333333333333335e-01 -2.8711111111111114e+00 -2.8726604042436277e+00 1.5492931325162829e-03
2.6666666666666666e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2171217176738440e+00 6.5606010393359782e-04
2.6666666666666666e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2834747168363720e+00 9.6972760807245706e-04
2.6666666666666666e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3590421358213431e+00 9.5786417865673101e-04
2.6666666666666666e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4438100142232493e+00 6.3443022119535897e-04
2.6666666666666666e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5377184185293085e+00 5.9359248469004200e-05
2.6666666666666666e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6406465214616270e+00 6.4652146162691437e-04
2.6666666666666666e-01 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7523985781580920e+00 1.2874670469806837e-03
2.6666666666666666e-01 0.0000000000000000e+00 9.3333333333333335e-01 -2.8711111111111114e+00 -2.8726927195690872e+00 1.5816084579758360e-03
3.3333333333333331e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1601540118561173e+00 1.5401185611718660e-04
3.3333333333333331e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2174706636866088e+00 3.0711409116879196e-04
3.3333333333333331e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2839088710628141e+00 5.3557338163034984e-04
3.3333333333333331e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3594795356388172e+00 5.2046436118269312e-04
3.3333333333333331e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4441735082838423e+00 2.7093616060236414e-04
3.3333333333333331e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5379485450898809e+00 1.7076731210341478e-04
3.3333333333333331e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6407139991767612e+00 7.1399917676107094e-04
3.3333333333333331e-01 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7523152040117860e+00 1.2040929006746914e-03
3.3333333333333331e-01 0.0000000000000000e+00 9.3333333333333335e-01 -2.8711111111111114e+00 -2.8725194495804485e+00 1.4083384693370782e-03
4.0000000000000002e-01 0.0000000000000000e+00 3.3333333333333331e-01 -2.1111111111111112e+00 -2.1119112933826751e+00 8.0018227156397614e-04
4.0000000000000002e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1603178488555539e+00 3.1784885555374842e-04
4.0000000000000002e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2177705832223746e+00 7.1945554029895220e-06
4.0000000000000002e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2842736554214187e+00 1.7078902302580801e-04
4.0000000000000002e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3598289972219537e+00 1.7100277804615871e-04
4.0000000000000002e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4444289963060184e+00 1.5448138426243929e-05
4.0000000000000002e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5380445103495322e+00 2.6673257175469089e-04
4.0000000000000002e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6406096599388302e+00 6.0965993883010938e-04
4.0000000000000002e-01 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7520051464196760e+00 8.9403530856468905e-04
4.6666666666666667e-01 0.0000000000000000e+00 2.0000000000000001e-01 -2.0400000000000000e+00 -2.0417446398937771e+00 1.7446398937770446e-03
4.6666666666666667e-01 0.0000000000000000e+00 2.6666666666666666e-01 -2.0711111111111111e+00 -2.0722766327282369e+00 1.1655216171257976e-03
4.6666666666666667e-01 0.0000000000000000e+00 3.3333333333333331e-01 -2.1111111111111112e+00 -2.1118341623700232e+00 7.2305125891203303e-04
4.6666666666666667e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1604022017321745e+00 4.0220173217431210e-04
4.6666666666666667e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2179638947178586e+00 1.8611694008097146e-04
4.6666666666666667e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2845067494995570e+00 6.2305055112510388e-05
4.6666666666666667e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3600229587282127e+00 2.2958728212785218e-05
4.6666666666666667e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4445038765836142e+00 5.9432139169590670e-05
4.6666666666666667e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5379293085079389e+00 1.5153073016138663e-04
4.6666666666666667e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6402527649577050e+00 2.5276495770487628e-04
4.6666666666666667e-01 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7513841504584953e+00 2.7303934738398539e-04
5.3333333333333333e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.9222853960665154e-03 1.9222853960665154e-03
5.3333333333333333e-01 0.0000000000000000e+00 6.6666666666666666e-02 -2.0044444444444443e+00 -2.0068827717268292e+00 2.4383272823849111e-03
5.3333333333333333e-01 0.0000000000000000e+00 1.3333333333333333e-01 -2.0177777777777779e+00 -2.0195426676783179e+00 1.7648899005400231e-03
5.3333333333333333e-01 0.0000000000000000e+00 2.0000000000000001e-01 -2.0400000000000000e+00 -2.0412275195873062e+00 1.2275195873061584e-03
5.3333333333333333e-01 0.0000000000000000e+00 2.6666666666666666e-01 -2.0711111111111111e+00 -2.0719448532278681e+00 8.3374211675701915e-04
5.3333333333333333e-01 0.0000000000000000e+00 3.3333333333333331e-01 -2.1111111111111112e+00 -2.1116725038522217e+00 5.6139274111055570e-04
5.3333333333333333e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1603752689307179e+00 3.7526893071770928e-04
5.3333333333333333e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2180178304582756e+00 2.4005268049798190e-04
5.3333333333333333e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2845726328545548e+00 1.2818841011030813e-04
5.3333333333333333e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3600219771953035e+00 2.1977195303612973e-05
5.3333333333333333e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4443541855232964e+00 9.0258921148222981e-05
5.3333333333333333e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5375542287888155e+00 2.2354898896193021e-04
5.3333333333333333e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6395896533859755e+00 4.1034661402461481e-04
5.9999999999999998e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.1918383470508271e-03 1.1918383470508271e-03
5.9999999999999998e-01 0.0000000000000000e+00 6.6666666666666666e-02 -2.0044444444444443e+00 -2.0059357771271227e+00 1.4913326826784257e-03
5.9999999999999998e-01 0.0000000000000000e+00 1.3333333333333333e-01 -2.0177777777777779e+00 -2.0187766840843095e+00 9.9890630653165502e-04
5.9999999999999998e-01 0.0000000000000000e+00 2.0000000000000001e-01 -2.0400000000000000e+00 -2.0406488675204586e+00 6.4886752045856255e-04
5.9999999999999998e-01 0.0000000000000000e+00 2.6666666666666666e-01 -2.0711111111111111e+00 -2.0715444636659437e+00 4.3335255483256674e-04
5.9999999999999998e-01 0.0000000000000000e+00 3.3333333333333331e-01 -2.1111111111111112e+00 -2.1114250210036118e+00 3.1390989250068557e-04
5.9999999999999998e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1602389628706002e+00 2.3896287060010124e-04
5.9999999999999998e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2179355117444368e+00 1.5773396665919037e-04
5.9999999999999998e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2844737982298735e+00 2.9353785429009349e-05
5.9999999999999998e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3598263725164563e+00 1.7362748354354807e-04
5.9999999999999998e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4439768268811459e+00 4.6761756329871673e-04
5.9999999999999998e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5369116778608372e+00 8.6609991694031052e-04
5.9999999999999998e-01 0.0000000000000000e+00 8.0000000000000004e-01 0.0000000000000000e+00 1.5540585103199836e-03 1.5540585103199836e-03
6.6666666666666663e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -5.3311030422230311e-04 5.3311030422230311e-04
6.6666666666666663e-01 0.0000000000000000e+00 6.6666666666666666e-02 -2.0044444444444443e+00 -2.0049233140583067e+00 4.7886961386245375e-04
6.6666666666666663e-01 0.0000000000000000e+00 1.3333333333333333e-01 -2.0177777777777779e+00 -2.0179738212741967e+00 1.9604349641877405e-04
6.6666666666666663e-01 0.0000000000000000e+00 2.0000000000000001e-01 -2.0400000000000000e+00 -2.0400451666184143e+00 4.5166618414249626e-05
6.6666666666666663e-01 0.0000000000000000e+00 2.6666666666666666e-01 -2.0711111111111111e+00 -2.0711171051092716e+00 5.9939981604806292e-06
6.6666666666666663e-01 0.0000000000000000e+00 3.3333333333333331e-01 -2.1111111111111112e+00 -2.1111382366623519e+00 2.7125551240736456e-05
6.6666666666666663e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1600438167946701e+00 4.3816794669915282e-05
6.6666666666666663e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2177702012454041e+00 7.5765323734877654e-06
6.6666666666666663e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2842647225182646e+00 1.7972192617987659e-04
6.6666666666666663e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3594902091967191e+00 5.0979080328072968e-04
6.6666666666666663e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4434237443822955e+00 1.0207000621491602e-03
6.6666666666666663e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5360495947845725e+00 1.7281829932049853e-03
7.3333333333333328e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.1350148213908579e-05 1.1350148213908579e-05
7.3333333333333328e-01 0.0000000000000000e+00 6.6666666666666666e-02 -2.0044444444444443e+00 -2.0039569993474764e+00 4.8744509696785343e-04
7.3333333333333328e-01 0.0000000000000000e+00 1.3333333333333333e-01 -2.0177777777777779e+00 -2.0172427087491895e+00 5.3506902858835304e-04
7.3333333333333328e-01 0.0000000000000000e+00 2.0000000000000001e-01 -2.0400000000000000e+00 -2.0395249249473668e+00 4.7507505263322258e-04
7.3333333333333328e-01 0.0000000000000000e+00 2.6666666666666666e-01 -2.0711111111111111e+00 -2.0707732231383109e+00 3.3788797280021043e-04
7.3333333333333328e-01 0.0000000000000000e+00 3.3333333333333331e-01 -2.1111111111111112e+00 -2.1109257587109487e+00 1.8535240016248622e-04
7.3333333333333328e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1599070253239110e+00 9.2974676089152553e-05
7.3333333333333328e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2176423830616732e+00 1.3539471610446441e-04
7.3333333333333328e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2840682555764129e+00 3.7618886803159057e-04
7.3333333333333328e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3591372281356104e+00 8.6277186438943332e-04
7.3333333333333328e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4428175621963137e+00 1.6268822481309009e-03
8.0000000000000004e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.1813448731074484e-04 4.1813448731074484e-04
8.0000000000000004e-01 0.0000000000000000e+00 6.6666666666666666e-02 -2.0044444444444443e+00 -2.0032562354445216e+00 1.1882089999226686e-03
8.0000000000000004e-01 0.0000000000000000e+00 1.3333333333333333e-01 -2.0177777777777779e+00 -2.0167929487926366e+00 9.8482898514129502e-04
8.0000000000000004e-01 0.0000000000000000e+00 2.0000000000000001e-01 -2.0400000000000000e+00 -2.0392920140083413e+00 7.0798599165877718e-04
