# x y z u
7.3333333333333328e-01 5.9999999999999998e-01 1.3000000000000001e-02 1.8760798082759302e+00
7.3333333333333328e-01 6.6666666666666663e-01 1.3000000000000001e-02 2.1593735836010630e+00
8.0000000000000004e-01 0.0000000000000000e+00 1.3000000000000001e-02 -2.3040998405360891e-03
8.0000000000000004e-01 6.6666666666666666e-02 1.3000000000000001e-02 1.4077467121933712e-01
8.0000000000000004e-01 1.3333333333333333e-01 1.3000000000000001e-02 3.0310774261934403e-01
8.0000000000000004e-01 2.0000000000000001e-01 1.3000000000000001e-02 4.8405548421282585e-01
8.0000000000000004e-01 2.6666666666666666e-01 1.3000000000000001e-02 6.8297471045035030e-01
8.0000000000000004e-01 3.3333333333333331e-01 1.3000000000000001e-02 8.9927066840017356e-01
8.0000000000000004e-01 4.0000000000000002e-01 1.3000000000000001e-02 1.1324044767424195e+00
8.0000000000000004e-01 4.6666666666666667e-01 1.3000000000000001e-02 1.3818713827865448e+00
8.0000000000000004e-01 5.3333333333333333e-01 1.3000000000000001e-02 1.6471669370535795e+00
8.6666666666666670e-01 0.0000000000000000e+00 1.3000000000000001e-02 -2.2933781593675318e-03
8.6666666666666670e-01 6.6666666666666666e-02 1.3000000000000001e-02 1.4141834980262524e-01
8.6666666666666670e-01 1.3333333333333333e-01 1.3000000000000001e-02 3.0574012253210736e-01
8.6666666666666670e-01 2.0000000000000001e-01 1.3000000000000001e-02 4.9007066953987971e-01
8.6666666666666670e-01 2.6666666666666666e-01 1.3000000000000001e-02 6.9377303158190184e-01
8.6666666666666670e-01 3.3333333333333331e-01 1.3000000000000001e-02 9.1624244514366837e-01
8.6666666666666670e-01 4.0000000000000002e-01 1.3000000000000001e-02 1.1569230308502076e+00
8.6666666666666670e-01 4.6666666666666667e-01 1.3000000000000001e-02 1.4152852734847914e+00
9.3333333333333335e-01 0.0000000000000000e+00 1.3000000000000001e-02 -2.3827927469112775e-03
9.3333333333333335e-01 6.6666666666666666e-02 1.3000000000000001e-02 1.4205751678381595e-01
9.3333333333333335e-01 1.3333333333333333e-01 1.3000000000000001e-02 3.0852618541550608e-01
9.3333333333333335e-01 2.0000000000000001e-01 1.3000000000000001e-02 4.9648401163298850e-01
9.3333333333333335e-01 2.6666666666666666e-01 1.3000000000000001e-02 7.0531141201489267e-01
9.3333333333333335e-01 3.3333333333333331e-01 1.3000000000000001e-02 9.3439081608074870e-01
3.7215330208464063e-02 2.6616929481360903e-03 5.2166745594116259e-01 3.5120620825497828e-03
3.6457733405569799e-02 7.9308944516728406e-03 5.2166745594116259e-01 1.5531222439798209e-02
3.4957962285959432e-02 1.3038645814984514e-02 5.2166745594116259e-01 2.7234481206864225e-02
3.2746547864645467e-02 1.7880967949852677e-02 5.2166745594116259e-01 3.8376153208256158e-02
2.9868508162053276e-02 2.2359285141715330e-02 5.2166745594116259e-01 4.8719301820218941e-02
2.6382431766946497e-02 2.6382431766946494e-02 5.2166745594116259e-01 5.8041480728556916e-02
2.2359285141715333e-02 2.9868508162053276e-02 5.2166745594116259e-01 6.6140310072242636e-02
1.7880967949852677e-02 3.2746547864645467e-02 5.2166745594116259e-01 7.2838672924435938e-02
1.3038645814984517e-02 3.4957962285959432e-02 5.2166745594116259e-01 7.7989329083797576e-02
7.9308944516728389e-03 3.6457733405569799e-02 5.2166745594116259e-01 8.1478768000258855e-02
2.6616929481360911e-03 3.7215330208464063e-02 5.2166745594116259e-01 8.3230158330236947e-02
1.1088839382249792e-01 7.9308944516728406e-03 5.1104781090291640e-01 1.5617260019385515e-02
1.0863102589999329e-01 2.3631233214793441e-02 5.1104781090291640e-01 5.1638015327578946e-02
1.0416224355617469e-01 3.8850508216510031e-02 5.1104781090291640e-01 8.7057727385618011e-02
9.7573018312658175e-02 5.3278898906552526e-02 5.1104781090291640e-01 1.2107237158962969e-01
8.8997487793645233e-02 6.6622684858514497e-02 5.1104781090291640e-01 1.5288185487199099e-01
7.8610225070715106e-02 7.8610225070715092e-02 5.1104781090291640e-01 1.8171785203177115e-01
6.6622684858514511e-02 8.8997487793645233e-02 5.1104781090291640e-01 2.0687161327789605e-01
5.3278898906552526e-02 9.7573018312658175e-02 5.1104781090291640e-01 2.2771973500256021e-01
3.8850508216510038e-02 1.0416224355617469e-01 5.1104781090291640e-01 2.4374618195086056e-01
2.3631233214793435e-02 1.0863102589999329e-01 5.1104781090291640e-01 2.5455932447173701e-01
7.9308944516728423e-03 1.1088839382249792e-01 5.1104781090291640e-01 2.5990331767269648e-01
1.8230408951402718e-01 1.3038645814984515e-02 4.9002470617487537e-01 2.7120324649537120e-02
1.7859290397310285e-01 3.8850508216510038e-02 4.9002470617487537e-01 8.6489107661738618e-02
1.7124608192669205e-01 6.3871486306361469e-02 4.9002470617487537e-01 1.4546822033825571e-01
1.6041318348517450e-01 8.7592225125171883e-02 4.9002470617487537e-01 2.0258501876947482e-01
1.4631473522132002e-01 1.0952983883555230e-01 4.9002470617487537e-01 2.5633582522892079e-01
1.2923774088521328e-01 1.2923774088521325e-01 4.9002470617487537e-01 3.0525772232162640e-01
1.0952983883555231e-01 1.4631473522132002e-01 4.9002470617487537e-01 3.4799942548062990e-01
8.7592225125171883e-02 1.6041318348517450e-01 4.9002470617487537e-01 3.8338427353243137e-01
6.3871486306361483e-02 1.7124608192669205e-01 4.9002470617487537e-01 4.1045996698295462e-01
3.8850508216510024e-02 1.7859290397310285e-01 4.9002470617487537e-01 4.2853194162377217e-01
1.3038645814984517e-02 1.8230408951402718e-01 4.9002470617487537e-01 4.3717972570002894e-01
2.5000859966463207e-01 1.7880967949852677e-02 4.5902611154367473e-01 3.7696032380678257e-02
2.4491914554072591e-01 5.3278898906552519e-02 4.5902611154367473e-01 1.1908885003688202e-01
2.3484384390210261e-01 8.7592225125171869e-02 4.5902611154367473e-01 2.0080406354068170e-01
2.1998779883535388e-01 1.2012242623536123e-01 4.5902611154367473e-01 2.8057542296052490e-01
2.0065343657674251e-01 1.5020728115187060e-01 4.5902611154367473e-01 3.5604223879575114e-01
1.7723434898615723e-01 1.7723434898615720e-01 4.5902611154367473e-01 4.2489459603201035e-01
1.5020728115187063e-01 2.0065343657674251e-01 4.5902611154367473e-01 4.8501362490440664e-01
1.2012242623536123e-01 2.1998779883535388e-01 4.5902611154367473e-01 5.3459041735448176e-01
8.7592225125171883e-02 2.3484384390210261e-01 4.5902611154367473e-01 5.7221177049413163e-01
5.3278898906552505e-02 2.4491914554072591e-01 4.5902611154367473e-01 5.9690725658512622e-01
1.7880967949852680e-02 2.5000859966463207e-01 4.5902611154367473e-01 6.0815879952764984e-01
3.1262365569133077e-01 2.2359285141715333e-02 4.1868306900344049e-01 4.7083778323010750e-02
3.0625953959363184e-01 6.6622684858514497e-02 4.1868306900344049e-01 1.4860650666187949e-01
2.9366086244938772e-01 1.0952983883555230e-01 4.1868306900344049e-01 2.5161932964587275e-01
2.7508409699367059e-01 1.5020728115187060e-01 4.1868306900344049e-01 3.5294188321004949e-01
2.5090741260019106e-01 1.8782693638596609e-01 4.1868306900344049e-01 4.4921161609704424e-01
2.2162297684339985e-01 2.2162297684339982e-01 4.1868306900344049e-01 5.3713547056240307e-01
1.8782693638596612e-01 2.5090741260019106e-01 4.1868306900344049e-01 6.1372785398541196e-01
1.5020728115187060e-01 2.7508409699367059e-01 4.1868306900344049e-01 6.7650386377379357e-01
1.0952983883555233e-01 2.9366086244938772e-01 4.1868306900344049e-01 7.2360630881864374e-01
6.6622684858514483e-02 3.0625953959363184e-01 4.1868306900344049e-01 7.5385850586944092e-01
2.2359285141715337e-02 3.1262365569133077e-01 4.1868306900344049e-01 7.6674889636498356e-01
3.6887459562033059e-01 2.6382431766946497e-02 3.6981684656056441e-01 5.5108470128336695e-02
3.6136537259999263e-01 7.8610225070715106e-02 3.6981684656056441e-01 1.7442017556337203e-01
3.4649979268519981e-01 1.2923774088521325e-01 3.6981684656056441e-01 2.9674679589879532e-01
3.2458047621422492e-01 1.7723434898615720e-01 3.6981684656056441e-01 4.1790275836106444e-01
2.9605363726032796e-01 2.2162297684339979e-01 3.6981684656056441e-01 5.3341479405622017e-01
2.6150000000000001e-01 2.6149999999999995e-01 3.6981684656056441e-01 6.3891079585504373e-01
2.2162297684339985e-01 2.9605363726032796e-01 3.6981684656056441e-01 7.3048079478612404e-01
1.7723434898615720e-01 3.2458047621422492e-01 3.6981684656056441e-01 8.0495950457425014e-01
1.2923774088521328e-01 3.4649979268519981e-01 3.6981684656056441e-01 8.6009619463856990e-01
7.8610225070715078e-02 3.6136537259999263e-01 3.6981684656056441e-01 8.9460177793565376e-01
2.6382431766946501e-02 3.6887459562033059e-01 3.6981684656056441e-01 9.0808800739636775e-01
4.1761631252899239e-01 2.9868508162053276e-02 3.1342221958543448e-01 6.1684441800010092e-02
4.0911484871189857e-01 8.8997487793645233e-02 3.1342221958543448e-01 1.9612344574444668e-01
3.9228498636482984e-01 1.4631473522132002e-01 3.1342221958543448e-01 3.3530936301994374e-01
3.6746933295185724e-01 2.0065343657674248e-01 3.1342221958543448e-01 4.7401626737393920e-01
3.3517306361403387e-01 2.5090741260019100e-01 3.1342221958543448e-01 6.0661643126436826e-01
2.9605363726032802e-01 2.9605363726032796e-01 3.1342221958543448e-01 7.2762779274299083e-01
2.5090741260019106e-01 3.3517306361403387e-01 3.1342221958543448e-01 8.3221454591790578e-01
2.0065343657674248e-01 3.6746933295185724e-01 3.1342221958543448e-01 9.1656730920919716e-01
1.4631473522132005e-01 3.9228498636482984e-01 3.1342221958543448e-01 9.7811341632699222e-01
8.8997487793645205e-02 4.0911484871189857e-01 3.1342221958543448e-01 1.0155462911163129e+00
2.9868508162053282e-02 4.1761631252899239e-01 3.1342221958543448e-01 1.0287019429330666e+00
4.5785656562056049e-01 3.2746547864645467e-02 2.5064722005458973e-01 6.6803063032091825e-02
4.4853592629382966e-01 9.7573018312658175e-02 2.5064722005458973e-01 2.1349923207079233e-01
4.3008438897855600e-01 1.6041318348517450e-01 2.5064722005458973e-01 3.6669114386215823e-01
4.0287757376463884e-01 2.1998779883535391e-01 2.5064722005458973e-01 5.2015608583164319e-01
3.6746933295185724e-01 2.7508409699367059e-01 2.5064722005458973e-01 6.6715807789315484e-01
3.2458047621422498e-01 3.2458047621422492e-01 2.5064722005458973e-01 8.0115951718606382e-01
2.7508409699367065e-01 3.6746933295185724e-01 2.5064722005458973e-01 9.1646420174395293e-01
2.1998779883535391e-01 4.0287757376463884e-01 2.5064722005458973e-01 1.0086940894383072e+00
1.6041318348517453e-01 4.3008438897855600e-01 2.5064722005458973e-01 1.0750340278139587e+00
9.7573018312658147e-02 4.4853592629382966e-01 2.5064722005458973e-01 1.1142341238320590e+00
3.2746547864645474e-02 4.5785656562056049e-01 2.5064722005458973e-01 1.1264144170478974e+00
4.8877617938539758e-01 3.4957962285959432e-02 1.8276976593032848e-01 7.0509384824284427e-02
4.7882610588721775e-01 1.0416224355617469e-01 1.8276976593032848e-01 2.2647233753360990e-01
4.5912851369363850e-01 1.7124608192669205e-01 1.8276976593032848e-01 3.9048721304232009e-01
4.3008438897855594e-01 2.3484384390210261e-01 1.8276976593032848e-01 5.5546996302014850e-01
3.9228498636482984e-01 2.9366086244938766e-01 1.8276976593032848e-01 7.1372639031958329e-01
3.4649979268519987e-01 3.4649979268519981e-01 1.8276976593032848e-01 8.5781323937071718e-01
2.9366086244938772e-01 3.9228498636482984e-01 1.8276976593032848e-01 9.8130963494383139e-01
2.3484384390210261e-01 4.3008438897855594e-01 1.8276976593032848e-01 1.0793789836982164e+00
1.7124608192669208e-01 4.5912851369363850e-01 1.8276976593032848e-01 1.1490399148154702e+00
1.0416224355617466e-01 4.7882610588721775e-01 1.8276976593032848e-01 1.1891379468338130e+00
3.4957962285959439e-02 4.8877617938539758e-01 1.8276976593032848e-01 1.2000804194254626e+00
5.0974571965205495e-01 3.6457733405569799e-02 1.1117164643620676e-01 7.2874695303804693e-02
4.9936876678520653e-01 1.0863102589999328e-01 1.1117164643620676e-01 2.3505396994280953e-01
4.7882610588721775e-01 1.7859290397310285e-01 1.1117164643620676e-01 4.0644955779049752e-01
4.4853592629382960e-01 2.4491914554072589e-01 1.1117164643620676e-01 5.7934209964759831e-01
4.0911484871189857e-01 3.0625953959363178e-01 1.1117164643620676e-01 7.4533075962221762e-01
3.6136537259999263e-01 3.6136537259999257e-01 1.1117164643620676e-01 8.9630801336692678e-01
3.0625953959363184e-01 4.0911484871189857e-01 1.1117164643620676e-01 1.0253285169396400e+00
2.4491914554072589e-01 4.4853592629382960e-01 1.1117164643620676e-01 1.1272348754194192e+00
1.7859290397310287e-01 4.7882610588721775e-01 1.1117164643620676e-01 1.1989458665332005e+00
1.0863102589999325e-01 4.9936876678520653e-01 1.1117164643620676e-01 1.2394010098567791e+00
3.6457733405569806e-02 5.0974571965205495e-01 1.1117164643620676e-01 1.2492397292798287e+00
5.2033830705186390e-01 3.7215330208464063e-02 3.7310392813198520e-02 7.3970722441752901e-02
5.0974571965205495e-01 1.1088839382249792e-01 3.7310392813198520e-02 2.3928917369656044e-01
4.8877617938539758e-01 1.8230408951402718e-01 3.7310392813198520e-02 4.1444017277824335e-01
4.5785656562056043e-01 2.5000859966463207e-01 3.7310392813198520e-02 5.9136775038744416e-01
4.1761631252899239e-01 3.1262365569133077e-01 3.7310392813198520e-02 7.6129721831804342e-01
3.6887459562033059e-01 3.6887459562033054e-01 3.7310392813198520e-02 9.1577056148544134e-01
3.1262365569133083e-01 4.1761631252899239e-01 3.7310392813198520e-02 1.0475677384565214e+00
2.5000859966463207e-01 4.5785656562056043e-01 3.7310392813198520e-02 1.1513671594912709e+00
1.8230408951402721e-01 4.8877617938539758e-01 3.7310392813198520e-02 1.2240425924494391e+00
1.1088839382249789e-01 5.0974571965205495e-01 3.7310392813198520e-02 1.2645914262987903e+00
3.7215330208464070e-02 5.2033830705186390e-01 3.7310392813198520e-02 1.2737823740305085e+00
4.7983819637809302e-02 3.4318705124788467e-03 6.7261520928551433e-01 5.9302389962490598e-03
4.7007007443892738e-02 1.0225748550499781e-02 6.7261520928551433e-01 2.2677723350738255e-02
4.5073268135433990e-02 1.6811459836656259e-02 6.7261520928551433e-01 3.9001132865632920e-02
4.2221967068309614e-02 2.3054938280785191e-02 6.7261520928551433e-01 5.4555401393224789e-02
3.8511148509772962e-02 2.8829084666469159e-02 6.7261520928551433e-01 6.9006691577558454e-02
3.4016354024558805e-02 3.4016354024558798e-02 6.7261520928551433e-01 8.2040800827250765e-02
2.8829084666469166e-02 3.8511148509772962e-02 6.7261520928551433e-01 9.3371363813490094e-02
2.3054938280785191e-02 4.2221967068309614e-02 6.7261520928551433e-01 1.0274750379093478e-01
1.6811459836656262e-02 4.5073268135433990e-02 6.7261520928551433e-01 1.0996060793648946e-01
1.0225748550499779e-02 4.7007007443892738e-02 6.7261520928551433e-01 1.1484994900211618e-01
3.4318705124788476e-03 4.7983819637809302e-02 6.7261520928551433e-01 1.1730694022072552e-01
1.4297464671951135e-01 1.0225748550499783e-02 6.5892270328655189e-01 2.2651478931773550e-02
1.4006409521713603e-01 3.0469078899634888e-02 6.5892270328655189e-01 7.2833361536834840e-02
1.3430224264763635e-01 5.0092146667941241e-02 6.5892270328655189e-01 1.2232931880238218e-01
1.2580638371351657e-01 6.8695482783910619e-02 6.5892270328655189e-01 1.6998035369985398e-01
1.1474946960264137e-01 8.5900376971813144e-02 6.5892270328655189e-01 2.1462409912588365e-01
1.0135658720080094e-01 1.0135658720080093e-01 6.5892270328655189e-01 2.5514043445743934e-01
8.5900376971813172e-02 1.1474946960264137e-01 6.5892270328655189e-01 2.9049669262702232e-01
6.8695482783910619e-02 1.2580638371351657e-01 6.5892270328655189e-01 3.1978869880259891e-01
5.0092146667941248e-02 1.3430224264763635e-01 6.5892270328655189e-01 3.4227461059548531e-01
3.0469078899634877e-02 1.4006409521713603e-01 6.5892270328655189e-01 3.5739960067046833e-01
1.0225748550499784e-02 1.4297464671951135e-01 6.5892270328655189e-01 3.6481061999151448e-01
2.3505492229883809e-01 1.6811459836656259e-02 6.3181643122483933e-01 3.8443294759836100e-02
2.3026988192325498e-01 5.0092146667941234e-02 6.3181643122483933e-01 1.2100489735676401e-01
2.2079721079521861e-01 8.2353101846889265e-02 6.3181643122483933e-01 2.0348741146239568e-01
2.0682974518196814e-01 1.1293758535896921e-01 6.3181643122483933e-01 2.8369298616136279e-01
1.8865182240454456e-01 1.4122298531824237e-01 6.3181643122483933e-01 3.5935513260926794e-01
1.6663349254989576e-01 1.6663349254989573e-01 6.3181643122483933e-01 4.2826733734767869e-01
1.4122298531824240e-01 1.8865182240454456e-01 6.3181643122483933e-01 4.8840719368135371e-01
1.1293758535896921e-01 2.0682974518196814e-01 6.3181643122483933e-01 5.3804213845711379e-01
8.2353101846889279e-02 2.2079721079521861e-01 6.3181643122483933e-01 5.7580680566996867e-01
5.0092146667941220e-02 2.3026988192325498e-01 6.3181643122483933e-01 6.0074730964889511e-01
1.6811459836656262e-02 2.3505492229883809e-01 6.3181643122483933e-01 6.1233330215734050e-01
3.2235015750258167e-01 2.3054938280785194e-02 5.9184819863151938e-01 5.2756441721665770e-02
3.1578803787692067e-01 6.8695482783910619e-02 5.9184819863151938e-01 1.6560861421915890e-01
3.0279738445758675e-01 1.1293758535896922e-01 5.9184819863151938e-01 2.7990153586335731e-01
2.8364264948624662e-01 1.5488060438122103e-01 5.9184819863151938e-01 3.9211922800295290e-01
2.5871376812922248e-01 1.9367070093705174e-01 5.9184819863151938e-01 4.9856324113935113e-01
2.2851822052198600e-01 2.2851822052198598e-01 5.9184819863151938e-01 5.9562990328551968e-01
1.9367070093705180e-01 2.5871376812922248e-01 5.9184819863151938e-01 6.8006970788238141e-01
1.5488060438122103e-01 2.8364264948624662e-01 5.9184819863151938e-01 7.4919470562456614e-01
1.1293758535896924e-01 3.0279738445758675e-01 5.9184819863151938e-01 8.0101100412233661e-01
6.8695482783910591e-02 3.1578803787692067e-01 5.9184819863151938e-01 8.3426891512542545e-01
2.3054938280785198e-02 3.2235015750258167e-01 5.9184819863151938e-01 8.4843907369323657e-01
4.0308327308066416e-01 2.8829084666469159e-02 5.3983164346332702e-01 6.5183911114165050e-02
3.9487766003691338e-01 8.5900376971813144e-02 5.3983164346332702e-01 2.0542049424003989e-01
3.7863347656794855e-01 1.4122298531824237e-01 5.3983164346332702e-01 3.4948452498936600e-01
3.5468140740484105e-01 1.9367070093705174e-01 5.3983164346332702e-01 4.9224728816073715e-01
3.2350904760368798e-01 2.4217583958496453e-01 5.3983164346332702e-01 6.2824151461285971e-01
2.8575097651637849e-01 2.8575097651637843e-01 5.3983164346332702e-01 7.5216457505393453e-01
2.4217583958496458e-01 3.2350904760368798e-01 5.3983164346332702e-01 8.5933672338052824e-01
1.9367070093705174e-01 3.5468140740484105e-01 5.3983164346332702e-01 9.4604782765865847e-01
1.4122298531824240e-01 3.7863347656794855e-01 5.3983164346332702e-01 1.0097493484540592e+00
8.5900376971813117e-02 3.9487766003691338e-01 5.3983164346332702e-01 1.0490829684071581e+00
2.8829084666469166e-02 4.0308327308066416e-01 5.3983164346332702e-01 1.0637718992010017e+00
4.7561077561499598e-01 3.4016354024558798e-02 4.7682567278012861e-01 7.5505373052476732e-02
4.6592871177169221e-01 1.0135658720080092e-01 4.7682567278012861e-01 2.3964627663227314e-01
4.4676168298416774e-01 1.6663349254989573e-01 4.7682567278012861e-01 4.1071188003045356e-01
4.1849987468539007e-01 2.2851822052198598e-01 4.7682567278012861e-01 5.8170740961852618e-01
3.8171861579199706e-01 2.8575097651637843e-01 4.7682567278012861e-01 7.4511250456888189e-01
3.3716666666666667e-01 3.3716666666666661e-01 4.7682567278012861e-01 8.9368576557708046e-01
2.8575097651637849e-01 3.8171861579199706e-01 4.7682567278012861e-01 1.0211813449443641e+00
2.2851822052198598e-01 4.1849987468539007e-01 4.7682567278012861e-01 1.1228662407818641e+00
1.6663349254989576e-01 4.4676168298416774e-01 4.7682567278012861e-01 1.1957669933240438e+00
1.0135658720080089e-01 4.6592871177169221e-01 4.7682567278012861e-01 1.2386407714113097e+00
3.4016354024558805e-02 4.7561077561499598e-01 4.7682567278012861e-01 1.2517287645339095e+00
5.3845621430602397e-01 3.8511148509772962e-02 4.0411290645081832e-01 8.3684718838634042e-02
5.2749479856225034e-01 1.1474946960264136e-01 4.0411290645081832e-01 2.6790047173189263e-01
5.0579510988913368e-01 1.8865182240454456e-01 4.0411290645081832e-01 4.6257569930130910e-01
4.7379889137132386e-01 2.5871376812922248e-01 4.0411290645081832e-01 6.5870301824476740e-01
4.3215749374836870e-01 3.2350904760368798e-01 4.0411290645081832e-01 8.4654818852717439e-01
3.8171861579199712e-01 3.8171861579199706e-01 4.0411290645081832e-01 1.0168121357042410e+00
3.2350904760368804e-01 4.3215749374836870e-01 4.0411290645081832e-01 1.1616474757112778e+00
2.5871376812922248e-01 4.7379889137132386e-01 4.0411290645081832e-01 1.2753635374763757e+00
1.8865182240454459e-01 5.0579510988913368e-01 4.0411290645081832e-01 1.3547142779514456e+00
1.1474946960264133e-01 5.2749479856225034e-01 4.0411290645081832e-01 1.3987756885486942e+00
3.8511148509772969e-02 5.3845621430602397e-01 4.0411290645081832e-01 1.4085183052922952e+00
5.9034023725327833e-01 4.2221967068309614e-02 3.2317356671155834e-01 8.9828292911276419e-02
5.7832261242346550e-01 1.2580638371351657e-01 3.2317356671155834e-01 2.9011847983740890e-01
5.5453200694940641e-01 2.0682974518196814e-01 3.2317356671155834e-01 5.0446730072016033e-01
5.1945272895211236e-01 2.8364264948624657e-01 3.2317356671155834e-01 7.2187592541283241e-01
4.7379889137132386e-01 3.5468140740484105e-01 3.2317356671155834e-01 9.3042320099716058e-01
4.1849987468539013e-01 4.1849987468539007e-01 3.2317356671155834e-01 1.1188045775633446e+00
3.5468140740484111e-01 4.7379889137132386e-01 3.2317356671155834e-01 1.2776601879120522e+00
2.8364264948624657e-01 5.1945272895211236e-01 3.2317356671155834e-01 1.4004662125413425e+00
2.0682974518196817e-01 5.5453200694940641e-01 3.2317356671155834e-01 1.4838458726226997e+00
1.2580638371351652e-01 5.7832261242346550e-01 3.2317356671155834e-01 1.5273267349732869e+00
4.2221967068309621e-02 5.9034023725327833e-01 3.2317356671155834e-01 1.5327105401859531e+00
6.3020663537071975e-01 4.5073268135433990e-02 2.3565534510965871e-01 9.4126666731086106e-02
6.1737744564043440e-01 1.3430224264763632e-01 2.3565534510965871e-01 3.0644276962823724e-01
5.9198023148644408e-01 2.2079721079521863e-01 2.3565534510965871e-01 5.3605126962858152e-01
5.5453200694940641e-01 3.0279738445758675e-01 2.3565534510965871e-01 7.7019052889322936e-01
5.0579510988913368e-01 3.7863347656794855e-01 2.3565534510965871e-01 9.9500662113177463e-01
4.4676168298416785e-01 4.4676168298416780e-01 2.3565534510965871e-01 1.1974401153707264e+00
3.7863347656794866e-01 5.0579510988913368e-01 2.3565534510965871e-01 1.3668403685843564e+00
3.0279738445758675e-01 5.5453200694940641e-01 2.3565534510965871e-01 1.4960226274047950e+00
2.2079721079521866e-01 5.9198023148644408e-01 2.3565534510965871e-01 1.5815856695316164e+00
1.3430224264763629e-01 6.1737744564043440e-01 2.3565534510965871e-01 1.6235412357300483e+00
4.5073268135434004e-02 6.3020663537071975e-01 2.3565534510965871e-01 1.6244865900454886e+00
6.5724384375787581e-01 4.7007007443892738e-02 1.4333986025522388e-01 9.6800450461954346e-02
6.4386425443369844e-01 1.4006409521713603e-01 1.4333986025522388e-01 3.1711414861358478e-01
6.1737744564043440e-01 2.3026988192325498e-01 1.4333986025522388e-01 5.5716571942641990e-01
5.7832261242346550e-01 3.1578803787692067e-01 1.4333986025522388e-01 8.0287090184202281e-01
5.2749479856225034e-01 3.9487766003691338e-01 1.4333986025522388e-01 1.0389261005617501e+00
4.6592871177169226e-01 4.6592871177169221e-01 1.4333986025522388e-01 1.2509630578602100e+00
3.9487766003691344e-01 5.2749479856225034e-01 1.4333986025522388e-01 1.4273856919656962e+00
3.1578803787692067e-01 5.7832261242346550e-01 1.4333986025522388e-01 1.5605544101212567e+00
2.3026988192325501e-01 6.1737744564043440e-01 1.4333986025522388e-01 1.6471007706497400e+00
1.4006409521713598e-01 6.4386425443369844e-01 1.4333986025522388e-01 1.6874457170782757e+00
4.7007007443892745e-02 6.5724384375787581e-01 1.4333986025522388e-01 1.6848101319077751e+00
6.7090146282085450e-01 4.7983819637809309e-02 4.8106389204015686e-02 9.8054706150083104e-02
6.5724384375787592e-01 1.4297464671951135e-01 4.8106389204015686e-02 3.2237674325052590e-01
6.3020663537071986e-01 2.3505492229883812e-01 4.8106389204015686e-02 5.6774971525161244e-01
5.9034023725327844e-01 3.2235015750258172e-01 4.8106389204015686e-02 8.1938083418235985e-01
5.3845621430602397e-01 4.0308327308066422e-01 4.8106389204015686e-02 1.0611889329382227e+00
4.7561077561499610e-01 4.7561077561499598e-01 4.8106389204015686e-02 1.2781035312082991e+00
4.0308327308066427e-01 5.3845621430602397e-01 4.8106389204015686e-02 1.4580265508885519e+00
3.2235015750258172e-01 5.9034023725327844e-01 4.8106389204015686e-02 1.5930898750839095e+00
2.3505492229883815e-01 6.3020663537071986e-01 4.8106389204015686e-02 1.6799656879723839e+00
1.4297464671951129e-01 6.5724384375787592e-01 4.8106389204015686e-02 1.7193148480368849e+00
4.7983819637809316e-02 6.7090146282085450e-01 4.8106389204015686e-02 1.7146993468800622e+00
5.8752309067154548e-02 4.2020480768216037e-03 8.2356296262986595e-01 8.8077172440032547e-03
5.7556281482215678e-02 1.2520602649326723e-02 8.2356296262986595e-01 3.1238186381874727e-02
5.5188573984908555e-02 2.0584273858328006e-02 8.2356296262986595e-01 5.3116935122204195e-02
5.1697386271973761e-02 2.8228908611717708e-02 8.2356296262986595e-01 7.3978810728843991e-02
4.7153788857492648e-02 3.5298884191222991e-02 8.2356296262986595e-01 9.3372805792996172e-02
4.1650276282171113e-02 4.1650276282171106e-02 8.2356296262986595e-01 1.1087378037060985e-01
3.5298884191222998e-02 4.7153788857492648e-02 8.2356296262986595e-01 1.2609391778761225e-01
2.8228908611717708e-02 5.1697386271973761e-02 8.2356296262986595e-01 1.3869338934581177e-01
2.0584273858328010e-02 5.5188573984908555e-02 8.2356296262986595e-01 1.4838974723568510e-01
1.2520602649326720e-02 5.7556281482215678e-02 8.2356296262986595e-01 1.5496564736865015e-01
4.2020480768216045e-03 5.8752309067154548e-02 8.2356296262986595e-01 1.5827461176372798e-01
1.7506089961652474e-01 1.2520602649326721e-02 8.0679759567018738e-01 3.1001537775278781e-02
1.7149716453427874e-01 3.7306924584476320e-02 8.0679759567018738e-01 9.8156290350584124e-02
1.6444224173909794e-01 6.1333785119372430e-02 8.0679759567018738e-01 1.6454913798062371e-01
1.5403974911437493e-01 8.4112066661268692e-02 8.0679759567018738e-01 2.2858008011550188e-01
1.4050145141163750e-01 1.0517806908511178e-01 8.0679759567018738e-01 2.8863643071929113e-01
1.2410294933088674e-01 1.2410294933088672e-01 8.0679759567018738e-01 3.4316300827061197e-01
1.0517806908511181e-01 1.4050145141163750e-01 8.0679759567018738e-01 3.9073082001067527e-01
8.4112066661268692e-02 1.5403974911437493e-01 8.0679759567018738e-01 4.3009785645212339e-01
6.1333785119372444e-02 1.6444224173909794e-01 8.0679759567018738e-01 4.6025712239133820e-01
3.7306924584476313e-02 1.7149716453427874e-01 8.0679759567018738e-01 4.8046913011121745e-01
1.2520602649326725e-02 1.7506089961652474e-01 8.0679759567018738e-01 4.9027833110426533e-01
2.8780575508364903e-01 2.0584273858328006e-02 7.7360815627480328e-01 5.1817496039303856e-02
2.8194685987340706e-01 6.1333785119372430e-02 7.7360815627480328e-01 1.6202821650310720e-01
